timestamp,positions
1768095279.6639156,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.32212459657165377, 0.2991330226534564]"
1768095279.6710165,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.6778119,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095279.6846848,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.69188,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.698986,"[0.10817255396094244, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.705975,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.7128448,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095279.71995,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095279.726931,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991936065853849]"
1768095279.733911,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095279.7409258,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.7480721,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.7551727,"[0.10817255396094244, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.7620926,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095279.7688582,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095279.775928,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.7830696,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.7897573,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095279.7970088,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.8038733,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.8113003,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.8180752,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.8250456,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095279.8320181,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095279.8389568,"[0.108111970029014, 0.1478247185756776, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095279.845789,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220943140219053, 0.2991027212712765]"
1768095279.8529477,"[0.108111970029014, 0.14773384267778494, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.8598318,"[0.10814226199497821, 0.14773384267778494, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095279.8668327,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.32203371125754543, 0.2991330226534564]"
1768095279.8740053,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.8809552,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.8877943,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.32203371125754543, 0.2991330226534564]"
1768095279.894932,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095279.9018025,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5345014663684413, 0.32212459657165377, 0.2991330226534564]"
1768095279.9089012,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095279.9159517,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.29916330520320494]"
1768095279.9227242,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.299072438721528]"
1768095279.9299784,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095279.936984,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.9439168,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.95085,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.2991330226534564]"
1768095279.95768,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095279.9646423,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.972052,"[0.10817255396094244, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095279.9788704,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.9857395,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.9927819,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.9996603,"[0.108111970029014, 0.1477035507118207, 0.7123455326308786, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095280.0069127,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.013842,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095280.020928,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095280.0277057,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220943140219053, 0.2991027212712765]"
1768095280.0347502,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.0420256,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095280.0487595,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.055715,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095280.062868,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095280.0700257,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.29916330520320494]"
1768095280.0772023,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344105810543329, 0.3220943140219053, 0.2991330226534564]"
1768095280.0839014,"[0.10817255396094244, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.2991027212712765]"
1768095280.0907495,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095280.097578,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.1049633,"[0.10814226199497821, 0.14773384267778494, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.1118994,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095280.1187716,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095280.125786,"[0.10817255396094244, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095280.1327176,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.1397207,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.1467042,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.153721,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095280.1607058,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.1677876,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5345014663684413, 0.32203371125754543, 0.2991330226534564]"
1768095280.1751413,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095280.181736,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095280.1887558,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095280.1957824,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095280.2030303,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095280.2098207,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095280.2168565,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095280.2239563,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095280.2306828,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.32212459657165377, 0.2991330226534564]"
1768095280.2378109,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095280.2453015,"[0.10808167806304977, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095280.25194,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095280.2587588,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095280.2658887,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.29916330520320494]"
1768095280.27281,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095280.2798336,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.2868266,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.2937264,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.32212459657165377, 0.2991330226534564]"
1768095280.3008747,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095280.3077881,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095280.3148463,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095280.321683,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.3287234,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.3361247,"[0.108111970029014, 0.14776413464374916, 0.7124363802801241, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095280.3427522,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
1768095280.3497202,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.3565545,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095280.3636305,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095280.370654,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095280.3778713,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.3848174,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095280.391733,"[0.10817255396094244, 0.14779442660971337, 0.7124363802801241, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095280.398539,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095280.4058301,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095280.412873,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.29916330520320494]"
1768095280.4195917,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095280.426784,"[0.108111970029014, 0.1478247185756776, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095280.4335647,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.29916330520320494]"
1768095280.4409451,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095280.4479375,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095280.4546175,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095280.4619482,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095280.468741,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.475939,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095280.48274,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095280.4895875,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
